NoRecords,RecordOrder,Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
583,296,TM,Detailed trade matrix,256,Luxembourg,79,Germany,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,297,TM,Detailed trade matrix,129,Madagascar,4,Algeria,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,1071,,Official data
583,298,TM,Detailed trade matrix,129,Madagascar,255,Belgium,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,2758,,Official data
583,299,TM,Detailed trade matrix,129,Madagascar,68,France,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,1949,,Official data
583,300,TM,Detailed trade matrix,129,Madagascar,79,Germany,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,1188,,Official data
583,301,TM,Detailed trade matrix,129,Madagascar,100,India,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,716,,Official data
583,302,TM,Detailed trade matrix,129,Madagascar,106,Italy,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,152,,Official data
583,303,TM,Detailed trade matrix,129,Madagascar,110,Japan,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,4,,Official data
583,304,TM,Detailed trade matrix,129,Madagascar,150,Netherlands,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,6821,,Official data
583,305,TM,Detailed trade matrix,129,Madagascar,200,Singapore,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,274,,Official data
583,306,TM,Detailed trade matrix,129,Madagascar,202,South Africa,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,307,TM,Detailed trade matrix,129,Madagascar,203,Spain,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,1111,,Official data
583,308,TM,Detailed trade matrix,129,Madagascar,231,United States of America,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,864,,Official data
583,309,TM,Detailed trade matrix,130,Malawi,114,Kenya,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,19,,Official data
583,310,TM,Detailed trade matrix,130,Malawi,203,Spain,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,9228,,Official data
583,311,TM,Detailed trade matrix,131,Malaysia,101,Indonesia,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,2660,,Official data
583,312,TM,Detailed trade matrix,131,Malaysia,110,Japan,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,45370,,Official data
583,313,TM,Detailed trade matrix,131,Malaysia,150,Netherlands,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,566,,Official data
583,314,TM,Detailed trade matrix,131,Malaysia,156,New Zealand,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,930,,Official data
583,315,TM,Detailed trade matrix,131,Malaysia,200,Singapore,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,11956,,Official data
583,316,TM,Detailed trade matrix,131,Malaysia,216,Thailand,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,9089,,Official data
583,317,TM,Detailed trade matrix,131,Malaysia,231,United States of America,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,12909,,Official data
583,318,TM,Detailed trade matrix,138,Mexico,255,Belgium,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,342,,Official data
583,319,TM,Detailed trade matrix,138,Mexico,33,Canada,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,12,,Official data
583,320,TM,Detailed trade matrix,138,Mexico,68,France,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,66,,Official data
583,321,TM,Detailed trade matrix,138,Mexico,106,Italy,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,16,,Official data
583,322,TM,Detailed trade matrix,138,Mexico,203,Spain,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,6,,Official data
583,323,TM,Detailed trade matrix,138,Mexico,211,Switzerland,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,519,,Official data
583,324,TM,Detailed trade matrix,138,Mexico,231,United States of America,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,97,,Official data
583,325,TM,Detailed trade matrix,150,Netherlands,1,Armenia,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,3310,,Official data
583,326,TM,Detailed trade matrix,150,Netherlands,10,Australia,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,29,,Official data
583,327,TM,Detailed trade matrix,150,Netherlands,11,Austria,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,33042,,Official data
583,328,TM,Detailed trade matrix,150,Netherlands,255,Belgium,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,29398,,Official data
583,329,TM,Detailed trade matrix,150,Netherlands,27,Bulgaria,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,9,,Official data
583,330,TM,Detailed trade matrix,150,Netherlands,33,Canada,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,149,,Official data
583,331,TM,Detailed trade matrix,150,Netherlands,351,China,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,609,,Official data
583,332,TM,Detailed trade matrix,150,Netherlands,41,"China, mainland",5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,609,,Official data
583,333,TM,Detailed trade matrix,150,Netherlands,54,Denmark,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,1335,,Official data
583,334,TM,Detailed trade matrix,150,Netherlands,67,Finland,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,8,,Official data
583,335,TM,Detailed trade matrix,150,Netherlands,68,France,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,49538,,Official data
583,336,TM,Detailed trade matrix,150,Netherlands,79,Germany,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,517628,,Official data
583,337,TM,Detailed trade matrix,150,Netherlands,84,Greece,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,8727,,Official data
583,338,TM,Detailed trade matrix,150,Netherlands,97,Hungary,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,2,,Official data
583,339,TM,Detailed trade matrix,150,Netherlands,99,Iceland,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,1,,Official data
583,340,TM,Detailed trade matrix,150,Netherlands,106,Italy,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,23413,,Official data
583,341,TM,Detailed trade matrix,150,Netherlands,110,Japan,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,3,,Official data
583,342,TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,3,,Official data
583,343,TM,Detailed trade matrix,150,Netherlands,256,Luxembourg,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,12,,Official data
583,344,TM,Detailed trade matrix,150,Netherlands,162,Norway,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,2,,Official data
583,345,TM,Detailed trade matrix,150,Netherlands,173,Poland,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,8113,,Official data
583,346,TM,Detailed trade matrix,150,Netherlands,183,Romania,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,21,,Official data
583,347,TM,Detailed trade matrix,150,Netherlands,185,Russian Federation,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,175,,Official data
583,348,TM,Detailed trade matrix,150,Netherlands,272,Serbia,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,45,,Official data
583,349,TM,Detailed trade matrix,150,Netherlands,202,South Africa,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,129,,Official data
583,350,TM,Detailed trade matrix,150,Netherlands,203,Spain,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,4855,,Official data
583,351,TM,Detailed trade matrix,150,Netherlands,38,Sri Lanka,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,352,TM,Detailed trade matrix,150,Netherlands,211,Switzerland,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,113,,Official data
583,353,TM,Detailed trade matrix,150,Netherlands,229,United Kingdom,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,2344,,Official data
583,354,TM,Detailed trade matrix,150,Netherlands,231,United States of America,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,730,,Official data
583,355,TM,Detailed trade matrix,156,New Zealand,131,Malaysia,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,44,,Official data
583,356,TM,Detailed trade matrix,157,Nicaragua,11,Austria,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,63,,Official data
583,357,TM,Detailed trade matrix,157,Nicaragua,48,Costa Rica,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,358,TM,Detailed trade matrix,157,Nicaragua,60,El Salvador,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,841,,Official data
583,359,TM,Detailed trade matrix,157,Nicaragua,68,France,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,360,TM,Detailed trade matrix,157,Nicaragua,79,Germany,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,1294,,Official data
583,361,TM,Detailed trade matrix,157,Nicaragua,89,Guatemala,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,495,,Official data
583,362,TM,Detailed trade matrix,157,Nicaragua,95,Honduras,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,363,TM,Detailed trade matrix,157,Nicaragua,138,Mexico,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,4,,Official data
583,364,TM,Detailed trade matrix,157,Nicaragua,166,Panama,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,365,TM,Detailed trade matrix,157,Nicaragua,231,United States of America,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,26,,Official data
583,366,TM,Detailed trade matrix,162,Norway,150,Netherlands,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,367,TM,Detailed trade matrix,162,Norway,210,Sweden,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,5,,Official data
583,368,TM,Detailed trade matrix,165,Pakistan,2,Afghanistan,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,6,,Official data
583,369,TM,Detailed trade matrix,166,Panama,48,Costa Rica,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,24,,Official data
583,370,TM,Detailed trade matrix,166,Panama,110,Japan,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,51,,Official data
583,371,TM,Detailed trade matrix,166,Panama,203,Spain,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,1253,,Official data
583,372,TM,Detailed trade matrix,166,Panama,211,Switzerland,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,1299,,Official data
583,373,TM,Detailed trade matrix,166,Panama,229,United Kingdom,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,2,,Official data
583,374,TM,Detailed trade matrix,170,Peru,9,Argentina,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,45,,Official data
583,375,TM,Detailed trade matrix,170,Peru,10,Australia,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,106,,Official data
583,376,TM,Detailed trade matrix,170,Peru,255,Belgium,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,13779,,Official data
583,377,TM,Detailed trade matrix,170,Peru,27,Bulgaria,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,169,,Official data
583,378,TM,Detailed trade matrix,170,Peru,33,Canada,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,1532,,Official data
583,379,TM,Detailed trade matrix,170,Peru,351,China,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,36,,Official data
583,380,TM,Detailed trade matrix,170,Peru,41,"China, mainland",5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,36,,Official data
583,381,TM,Detailed trade matrix,170,Peru,44,Colombia,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,13552,,Official data
583,382,TM,Detailed trade matrix,170,Peru,167,Czech Republic,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,1,,Official data
583,383,TM,Detailed trade matrix,170,Peru,67,Finland,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,16,,Official data
583,384,TM,Detailed trade matrix,170,Peru,68,France,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,90,,Official data
583,385,TM,Detailed trade matrix,170,Peru,79,Germany,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,2219,,Official data
583,386,TM,Detailed trade matrix,170,Peru,105,Israel,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,6,,Official data
583,387,TM,Detailed trade matrix,170,Peru,106,Italy,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,9891,,Official data
583,388,TM,Detailed trade matrix,170,Peru,110,Japan,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,88,,Official data
583,389,TM,Detailed trade matrix,170,Peru,150,Netherlands,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,9843,,Official data
583,390,TM,Detailed trade matrix,170,Peru,156,New Zealand,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,1,,Official data
583,391,TM,Detailed trade matrix,170,Peru,162,Norway,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,3,,Official data
583,392,TM,Detailed trade matrix,170,Peru,117,Republic of Korea,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,1,,Official data
583,393,TM,Detailed trade matrix,170,Peru,200,Singapore,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,78,,Official data
583,394,TM,Detailed trade matrix,170,Peru,198,Slovenia,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,3,,Official data
583,395,TM,Detailed trade matrix,170,Peru,202,South Africa,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,4,,Official data
583,396,TM,Detailed trade matrix,170,Peru,203,Spain,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,649,,Official data
583,397,TM,Detailed trade matrix,170,Peru,210,Sweden,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,398,TM,Detailed trade matrix,170,Peru,211,Switzerland,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,4934,,Official data
583,399,TM,Detailed trade matrix,170,Peru,229,United Kingdom,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,261,,Official data
583,400,TM,Detailed trade matrix,170,Peru,231,United States of America,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,7328,,Official data
583,401,TM,Detailed trade matrix,171,Philippines,10,Australia,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,6,,Official data
583,402,TM,Detailed trade matrix,171,Philippines,255,Belgium,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,74,,Official data
583,403,TM,Detailed trade matrix,171,Philippines,131,Malaysia,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,160,,Official data
583,404,TM,Detailed trade matrix,171,Philippines,150,Netherlands,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,40,,Official data
583,405,TM,Detailed trade matrix,171,Philippines,180,Palau,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,2,,Official data
583,406,TM,Detailed trade matrix,171,Philippines,216,Thailand,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,75,,Official data
583,407,TM,Detailed trade matrix,171,Philippines,231,United States of America,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,408,TM,Detailed trade matrix,173,Poland,167,Czech Republic,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,409,TM,Detailed trade matrix,173,Poland,79,Germany,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,410,TM,Detailed trade matrix,173,Poland,104,Ireland,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,2,,Official data
583,411,TM,Detailed trade matrix,173,Poland,119,Latvia,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,412,TM,Detailed trade matrix,173,Poland,126,Lithuania,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,413,TM,Detailed trade matrix,173,Poland,210,Sweden,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,414,TM,Detailed trade matrix,173,Poland,229,United Kingdom,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,2,,Official data
583,415,TM,Detailed trade matrix,173,Poland,252,Unspecified,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,416,TM,Detailed trade matrix,183,Romania,203,Spain,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,417,TM,Detailed trade matrix,272,Serbia,80,Bosnia and Herzegovina,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,2,,Official data
583,418,TM,Detailed trade matrix,200,Singapore,10,Australia,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,212,,Official data
583,419,TM,Detailed trade matrix,200,Singapore,13,Bahrain,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,420,TM,Detailed trade matrix,200,Singapore,115,Cambodia,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,6,,Official data
583,421,TM,Detailed trade matrix,200,Singapore,351,China,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,38,,Official data
583,422,TM,Detailed trade matrix,200,Singapore,41,"China, mainland",5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,38,,Official data
583,423,TM,Detailed trade matrix,200,Singapore,63,Estonia,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,12,,Official data
583,424,TM,Detailed trade matrix,200,Singapore,79,Germany,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,1259,,Official data
583,425,TM,Detailed trade matrix,200,Singapore,131,Malaysia,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,10838,,Official data
583,426,TM,Detailed trade matrix,200,Singapore,156,New Zealand,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,1,,Official data
583,427,TM,Detailed trade matrix,200,Singapore,117,Republic of Korea,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,1,,Official data
583,428,TM,Detailed trade matrix,200,Singapore,216,Thailand,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,429,TM,Detailed trade matrix,200,Singapore,229,United Kingdom,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,1019,,Official data
583,430,TM,Detailed trade matrix,198,Slovenia,98,Croatia,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,7,,Official data
583,431,TM,Detailed trade matrix,25,Solomon Islands,79,Germany,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,353,,Official data
583,432,TM,Detailed trade matrix,25,Solomon Islands,101,Indonesia,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,7837,,Official data
583,433,TM,Detailed trade matrix,25,Solomon Islands,131,Malaysia,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,5993,,Official data
583,434,TM,Detailed trade matrix,25,Solomon Islands,200,Singapore,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,2343,,Official data
583,435,TM,Detailed trade matrix,202,South Africa,81,Ghana,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,436,TM,Detailed trade matrix,202,South Africa,144,Mozambique,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,437,TM,Detailed trade matrix,203,Spain,10,Australia,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,438,TM,Detailed trade matrix,203,Spain,11,Austria,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,439,TM,Detailed trade matrix,203,Spain,255,Belgium,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,11,,Official data
583,440,TM,Detailed trade matrix,203,Spain,68,France,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,2,,Official data
583,441,TM,Detailed trade matrix,203,Spain,79,Germany,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,9,,Official data
583,442,TM,Detailed trade matrix,203,Spain,106,Italy,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,17,,Official data
583,443,TM,Detailed trade matrix,203,Spain,110,Japan,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,1,,Official data
583,444,TM,Detailed trade matrix,203,Spain,143,Morocco,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,17,,Official data
583,445,TM,Detailed trade matrix,203,Spain,166,Panama,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,249,,Official data
583,446,TM,Detailed trade matrix,203,Spain,174,Portugal,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,447,TM,Detailed trade matrix,203,Spain,183,Romania,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,1,,Official data
583,448,TM,Detailed trade matrix,203,Spain,185,Russian Federation,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,449,TM,Detailed trade matrix,203,Spain,203,Spain,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,6,,Official data
583,450,TM,Detailed trade matrix,203,Spain,210,Sweden,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,5,,Official data
583,451,TM,Detailed trade matrix,203,Spain,211,Switzerland,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,452,TM,Detailed trade matrix,203,Spain,229,United Kingdom,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,2,,Official data
583,453,TM,Detailed trade matrix,203,Spain,231,United States of America,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,93,,Official data
583,454,TM,Detailed trade matrix,203,Spain,252,Unspecified,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,455,TM,Detailed trade matrix,38,Sri Lanka,132,Maldives,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,456,TM,Detailed trade matrix,210,Sweden,162,Norway,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,4,,Official data
583,457,TM,Detailed trade matrix,211,Switzerland,10,Australia,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,3,,Official data
583,458,TM,Detailed trade matrix,211,Switzerland,11,Austria,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,3,,Official data
583,459,TM,Detailed trade matrix,211,Switzerland,255,Belgium,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,75,,Official data
583,460,TM,Detailed trade matrix,211,Switzerland,351,China,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,15,,Official data
583,461,TM,Detailed trade matrix,211,Switzerland,96,"China, Hong Kong SAR",5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,14,,Official data
583,462,TM,Detailed trade matrix,211,Switzerland,41,"China, mainland",5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,1,,Official data
583,463,TM,Detailed trade matrix,211,Switzerland,54,Denmark,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,464,TM,Detailed trade matrix,211,Switzerland,68,France,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,842,,Official data
583,465,TM,Detailed trade matrix,211,Switzerland,79,Germany,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,489,,Official data
583,466,TM,Detailed trade matrix,211,Switzerland,100,India,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,1,,Official data
583,467,TM,Detailed trade matrix,211,Switzerland,106,Italy,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,43,,Official data
583,468,TM,Detailed trade matrix,211,Switzerland,110,Japan,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,469,TM,Detailed trade matrix,211,Switzerland,118,Kuwait,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,3,,Official data
583,470,TM,Detailed trade matrix,211,Switzerland,131,Malaysia,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,1,,Official data
583,471,TM,Detailed trade matrix,211,Switzerland,150,Netherlands,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,2086,,Official data
583,472,TM,Detailed trade matrix,211,Switzerland,194,Saudi Arabia,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,473,TM,Detailed trade matrix,211,Switzerland,200,Singapore,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,2,,Official data
583,474,TM,Detailed trade matrix,211,Switzerland,203,Spain,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,475,TM,Detailed trade matrix,211,Switzerland,210,Sweden,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,1,,Official data
583,476,TM,Detailed trade matrix,211,Switzerland,229,United Kingdom,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,32,,Official data
583,477,TM,Detailed trade matrix,211,Switzerland,231,United States of America,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,107,,Official data
583,478,TM,Detailed trade matrix,216,Thailand,351,China,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,479,TM,Detailed trade matrix,216,Thailand,96,"China, Hong Kong SAR",5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,480,TM,Detailed trade matrix,216,Thailand,106,Italy,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,3,,Official data
583,481,TM,Detailed trade matrix,216,Thailand,229,United Kingdom,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,0,,Official data
583,482,TM,Detailed trade matrix,217,Togo,255,Belgium,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,543,,Official data
583,483,TM,Detailed trade matrix,217,Togo,351,China,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,445,,Official data
583,484,TM,Detailed trade matrix,217,Togo,41,"China, mainland",5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,445,,Official data
583,485,TM,Detailed trade matrix,217,Togo,63,Estonia,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,1114,,Official data
583,486,TM,Detailed trade matrix,217,Togo,68,France,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,598,,Official data
583,487,TM,Detailed trade matrix,217,Togo,79,Germany,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,2560,,Official data
583,488,TM,Detailed trade matrix,217,Togo,101,Indonesia,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,23,,Official data
583,489,TM,Detailed trade matrix,217,Togo,106,Italy,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,323,,Official data
583,490,TM,Detailed trade matrix,217,Togo,131,Malaysia,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,3509,,Official data
583,491,TM,Detailed trade matrix,217,Togo,150,Netherlands,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,109,,Official data
583,492,TM,Detailed trade matrix,217,Togo,195,Senegal,5922,Export Value,661,"Cocoa, beans",2011,2011,1000 US$,7,,Official data
